,PFC
17459,91.1
17460,91.1
17461,91.1
17462,91.1
17463,91.1
17464,90.49
17465,89.62
17466,89.53
17467,89.53
17468,87.38
17469,87.18
17470,87.18
17471,-500.0
17472,-500.0
17473,-500.0
17474,-500.0
17475,-500.0
17476,-500.0
17477,-500.0
17478,-500.0
17479,-500.0
17480,-500.0
17481,-500.0
17482,-500.0
17483,-500.0
17484,-500.0
17485,-500.0
17486,-500.0
17487,-500.0
17488,87.18
17489,87.18
17490,87.18
17491,87.38
17492,89.05
17493,87.38
17494,87.18
17495,-500.0
17496,-500.0
17497,-500.0
17498,-500.0
17499,-500.0
17500,-500.0
17501,-500.0
17502,-500.0
17503,-500.0
17504,-500.0
17505,-500.0
17506,-500.0
17507,-500.0
17508,-500.0
17509,-500.0
17510,-500.0
17511,-500.0
17512,-500.0
17513,-500.0
17514,-500.0
17515,-500.0
17516,-500.0
17517,-500.0
17518,-500.0
17519,-500.0
17520,-500.0
17521,-500.0
17522,-500.0
17523,-500.0
17524,-500.0
17525,-500.0
17526,-500.0
17527,-500.0
17528,-500.0
17529,-500.0
17530,-500.0
17531,-500.0
17532,-500.0
17533,-500.0
17534,-500.0
17535,-500.0
17536,-500.0
17537,-500.0
17538,-500.0
17539,-500.0
17540,-500.0
17541,-500.0
17542,-500.0
17543,-500.0
17544,-500.0
17545,89.47
17546,90.49
17547,91.66
17548,92.06
17549,92.86
17550,98.55
17551,100.88
17552,101.83
17553,102.6
17554,104.14
17555,102.6
17556,102.85
17557,102.85
17558,102.35
17559,101.27
17560,100.88
17561,98.55
17562,98.55
17563,96.82
17564,93.55
17565,92.76
17566,92.64
17567,92.19
17568,92.06
17569,91.99
17570,91.99
17571,91.66
17572,91.66
17573,91.66
17574,91.66
17575,91.66
17576,91.66
17577,91.66
17578,91.66
17579,91.66
17580,91.99
17581,91.99
17582,92.06
17583,92.06
17584,92.06
17585,92.19
17586,92.19
17587,92.19
17588,92.76
17589,92.76
17590,92.64
17591,92.06
17592,92.06
17593,91.66
17594,90.2
17595,87.38
17596,-500.0
17597,-500.0
17598,-500.0
17599,-500.0
17600,-500.0
17601,-500.0
17602,-500.0
17603,-500.0
17604,-500.0
17605,-500.0
17606,-500.0
17607,-500.0
17608,-500.0
17609,-500.0
17610,-500.0
17611,-500.0
17612,-500.0
17613,-500.0
17614,-500.0
17615,-500.0
17616,-500.0
17617,-500.0
17618,-500.0
17619,-500.0
17620,-500.0
17621,-500.0
17622,-500.0
17623,-500.0
17624,-500.0
17625,-500.0
17626,-500.0
17627,-500.0
17628,-500.0
17629,-500.0
17630,-500.0
17631,-500.0
17632,-500.0
17633,-500.0
17634,-500.0
17635,-500.0
17636,-500.0
17637,-500.0
17638,-500.0
17639,-500.0
17640,87.18
17641,90.2
17642,91.66
17643,92.19
17644,93.55
17645,97.16
17646,98.55
17647,100.91
17648,101.83
17649,102.6
17650,102.6
17651,102.6
17652,102.6
17653,102.21
17654,100.91
17655,100.34
17656,98.55
17657,96.82
17658,93.55
17659,92.76
17660,92.64
17661,92.19
17662,92.19
17663,92.19
17664,92.06
17665,92.19
17666,92.19
17667,92.19
17668,92.19
17669,92.19
17670,92.19
17671,92.19
17672,92.19
17673,92.19
17674,92.19
17675,92.19
17676,92.19
17677,92.19
17678,92.19
17679,92.19
17680,92.64
17681,92.19
17682,92.19
17683,92.06
17684,92.19
17685,92.06
17686,91.99
17687,91.1
17688,90.49
17689,89.53
17690,87.18
17691,-500.0
17692,-500.0
17693,-500.0
17694,-500.0
17695,-500.0
17696,-500.0
17697,-500.0
17698,-500.0
17699,-500.0
17700,-500.0
17701,-500.0
17702,-500.0
17703,-500.0
17704,-500.0
17705,-500.0
17706,-500.0
17707,-500.0
17708,-500.0
17709,-500.0
17710,-500.0
17711,-500.0
17712,-500.0
17713,-500.0
17714,-500.0
17715,-500.0
17716,-500.0
17717,-500.0
17718,-500.0
17719,-500.0
17720,-500.0
17721,-500.0
17722,-500.0
17723,-500.0
17724,-500.0
17725,-500.0
17726,-500.0
17727,-500.0
17728,-500.0
17729,-500.0
17730,-500.0
17731,-500.0
17732,-500.0
17733,-500.0
17734,-500.0
17735,-500.0
17736,-500.0
17737,-500.0
17738,89.47
17739,90.2
17740,91.1
17741,91.66
17742,91.99
17743,92.06
17744,92.19
17745,92.64
17746,92.76
17747,92.76
17748,92.19
17749,92.19
17750,92.06
17751,91.99
17752,91.66
17753,91.1
17754,91.1
17755,91.1
17756,90.49
17757,90.49
17758,90.2
17759,90.2
17760,90.2
17761,90.2
17762,90.2
17763,89.53
17764,89.53
17765,89.53
17766,89.53
17767,89.53
17768,89.53
17769,89.62
17770,89.53
17771,89.62
17772,90.2
17773,90.49
17774,90.49
17775,90.49
17776,91.1
17777,91.1
17778,91.1
17779,91.1
17780,91.99
17781,91.99
17782,91.99
17783,91.66
17784,91.66
17785,91.1
17786,90.49
17787,89.62
17788,87.38
17789,-500.0
17790,-500.0
17791,-500.0
17792,-500.0
17793,-500.0
17794,-500.0
17795,-500.0
17796,-500.0
17797,-500.0
17798,-500.0
17799,-500.0
17800,-500.0
17801,-500.0
17802,-500.0
17803,-500.0
17804,-500.0
17805,-500.0
17806,-500.0
17807,-500.0
17808,-500.0
17809,-500.0
17810,-500.0
17811,-500.0
17812,-500.0
17813,-500.0
17814,-500.0
17815,-500.0
17816,-500.0
17817,-500.0
17818,-500.0
17819,-500.0
17820,-500.0
17821,-500.0
17822,-500.0
17823,-500.0
17824,-500.0
17825,-500.0
17826,-500.0
17827,-500.0
17828,-500.0
17829,-500.0
17830,-500.0
17831,89.53
17832,91.1
17833,92.19
17834,95.81
17835,100.88
17836,102.6
17837,110.43
17838,128.69
17839,142.74
17840,146.9
17841,148.08
17842,148.08
17843,154.71
17844,171.07
17845,171.07
17846,160.94
17847,148.08
17848,146.9
17849,146.9
17850,142.74
17851,138.57
17852,128.69
17853,128.69
17854,128.69
17855,130.69
17856,128.69
17857,115.26
17858,115.08
17859,115.08
17860,112.47
17861,112.47
17862,112.47
17863,112.47
17864,111.29
17865,110.43
17866,107.03
17867,104.14
17868,102.6
17869,101.27
17870,100.91
17871,98.55
17872,98.55
17873,96.82
17874,93.55
17875,92.76
17876,92.19
17877,92.06
17878,91.66
17879,90.89
17880,89.62
17881,89.05
17882,-500.0
17883,-500.0
17884,-500.0
17885,-500.0
17886,-500.0
17887,-500.0
17888,-500.0
17889,-500.0
17890,-500.0
17891,-500.0
17892,-500.0
17893,-500.0
17894,-500.0
17895,-500.0
17896,-500.0
17897,-500.0
17898,-500.0
17899,-500.0
17900,-500.0
17901,-500.0
17902,-500.0
17903,-500.0
17904,-500.0
17905,-500.0
17906,-500.0
17907,-500.0
17908,-500.0
17909,-500.0
17910,-500.0
17911,-500.0
17912,-500.0
17913,-500.0
17914,-500.0
17915,-500.0
17916,-500.0
17917,-500.0
17918,-500.0
17919,-500.0
17920,-500.0
17921,-500.0
17922,-500.0
17923,-500.0
17924,-500.0
17925,-500.0
17926,-500.0
17927,-500.0
17928,-500.0
17929,-500.0
17930,-500.0
17931,-500.0
17932,-500.0
17933,-500.0
17934,-500.0
17935,-500.0
17936,-500.0
17937,-500.0
17938,-500.0
17939,-500.0
17940,-500.0
17941,-500.0
17942,-500.0
17943,-500.0
17944,-500.0
17945,-500.0
17946,-500.0
17947,-500.0
17948,-500.0
17949,-500.0
17950,-500.0
17951,-500.0
17952,-500.0
17953,-500.0
17954,-500.0
17955,-500.0
17956,-500.0
17957,-500.0
17958,-500.0
17959,-500.0
17960,-500.0
17961,-500.0
17962,-500.0
17963,-500.0
17964,-500.0
17965,-500.0
17966,-500.0
17967,-500.0
17968,-500.0
17969,-500.0
17970,-500.0
17971,-500.0
17972,-500.0
17973,-500.0
17974,-500.0
17975,-500.0
17976,-500.0
17977,-500.0
17978,-500.0
17979,-500.0
17980,-500.0
17981,-500.0
17982,-500.0
17983,-500.0
17984,-500.0
17985,-500.0
17986,-500.0
17987,-500.0
17988,-500.0
17989,-500.0
17990,-500.0
17991,-500.0
17992,-500.0
17993,-500.0
17994,-500.0
17995,-500.0
17996,-500.0
17997,-500.0
17998,-500.0
17999,-500.0
18000,-500.0
18001,-500.0
18002,-500.0
18003,-500.0
18004,-500.0
18005,-500.0
18006,-500.0
18007,-500.0
18008,-500.0
18009,-500.0
18010,-500.0
18011,-500.0
18012,-500.0
18013,-500.0
18014,-500.0
18015,-500.0
18016,-500.0
18017,-500.0
18018,-500.0
18019,-500.0
18020,-500.0
18021,-500.0
18022,-500.0
18023,-500.0
18024,-500.0
18025,-500.0
18026,-500.0
18027,-500.0
18028,87.38
18029,89.53
18030,90.49
18031,91.1
18032,91.99
18033,92.06
18034,92.19
18035,93.55
18036,96.27
18037,95.16
18038,93.55
18039,92.86
18040,92.76
18041,92.64
18042,92.19
18043,92.19
18044,92.06
18045,92.06
18046,92.06
18047,91.99
18048,91.66
18049,91.66
18050,91.66
18051,91.66
18052,91.66
18053,91.66
18054,91.66
18055,91.66
18056,91.99
18057,91.99
18058,91.99
18059,91.99
18060,91.99
18061,92.06
18062,92.06
18063,92.06
18064,92.64
18065,92.76
18066,92.19
18067,92.64
18068,93.55
18069,96.27
18070,95.81
18071,93.55
18072,92.76
18073,92.19
18074,91.99
18075,90.49
18076,89.53
18077,-500.0
18078,-500.0
18079,-500.0
18080,-500.0
18081,-500.0
18082,-500.0
18083,-500.0
18084,-500.0
18085,-500.0
18086,-500.0
18087,-500.0
18088,-500.0
18089,-500.0
18090,-500.0
18091,-500.0
18092,-500.0
18093,-500.0
18094,-500.0
18095,-500.0
18096,-500.0
18097,-500.0
18098,-500.0
18099,-500.0
18100,-500.0
18101,-500.0
18102,-500.0
18103,-500.0
18104,-500.0
18105,-500.0
18106,-500.0
18107,-500.0
18108,-500.0
18109,-500.0
18110,-500.0
18111,-500.0
18112,-500.0
18113,-500.0
18114,-500.0
18115,-500.0
18116,-500.0
18117,-500.0
18118,89.47
18119,89.62
18120,91.1
18121,91.99
18122,92.76
18123,96.27
18124,98.55
18125,101.27
18126,101.27
18127,102.35
18128,104.14
18129,107.03
18130,107.03
18131,108.46
18132,108.46
18133,102.85
18134,101.64
18135,100.88
18136,98.55
18137,97.16
18138,97.16
18139,96.82
18140,95.81
18141,93.55
18142,92.19
18143,92.19
18144,92.06
18145,92.19
18146,92.19
18147,92.19
18148,92.06
18149,92.06
18150,92.06
18151,92.19
18152,92.06
18153,92.19
18154,92.06
18155,92.19
18156,92.64
18157,92.76
18158,92.86
18159,93.55
18160,95.16
18161,95.16
18162,96.82
18163,98.55
18164,100.16
18165,98.55
18166,100.16
18167,98.55
18168,97.16
18169,93.55
18170,92.19
18171,91.66
18172,90.49
18173,89.05
18174,-500.0
18175,-500.0
18176,-500.0
18177,-500.0
18178,-500.0
18179,-500.0
18180,-500.0
18181,-500.0
18182,-500.0
18183,-500.0
18184,-500.0
18185,-500.0
18186,-500.0
18187,-500.0
18188,-500.0
18189,-500.0
18190,-500.0
18191,-500.0
18192,-500.0
18193,-500.0
18194,-500.0
18195,-500.0
18196,-500.0
18197,-500.0
18198,-500.0
18199,-500.0
18200,-500.0
18201,-500.0
18202,-500.0
18203,-500.0
18204,-500.0
18205,-500.0
18206,-500.0
18207,-500.0
18208,-500.0
18209,-500.0
18210,-500.0
18211,-500.0
18212,-500.0
18213,-500.0
18214,-500.0
18215,89.53
18216,90.49
18217,91.99
18218,92.76
18219,97.16
18220,100.88
18221,102.6
18222,110.43
18223,123.99
18224,133.82
18225,138.57
18226,141.65
18227,142.74
18228,142.74
18229,135.11
18230,128.69
18231,115.08
18232,112.47
18233,108.46
18234,105.14
18235,102.85
18236,101.83
18237,101.83
18238,101.27
18239,101.27
18240,101.27
18241,101.27
18242,101.27
18243,101.27
18244,101.27
18245,101.64
18246,101.83
18247,101.83
18248,102.6
18249,102.6
18250,102.6
18251,104.14
18252,108.25
18253,110.43
18254,111.29
18255,112.47
18256,117.56
18257,128.69
18258,128.69
18259,133.82
18260,146.9
18261,146.9
18262,141.65
18263,130.69
18264,115.08
18265,107.03
18266,100.91
18267,96.82
18268,92.19
18269,90.89
18270,89.05
18271,-500.0
18272,-500.0
18273,-500.0
18274,-500.0
18275,-500.0
18276,-500.0
18277,-500.0
18278,-500.0
18279,-500.0
18280,-500.0
18281,-500.0
18282,-500.0
18283,-500.0
18284,-500.0
18285,-500.0
18286,-500.0
18287,-500.0
18288,-500.0
18289,-500.0
18290,-500.0
18291,-500.0
18292,-500.0
18293,-500.0
18294,-500.0
18295,-500.0
18296,-500.0
18297,-500.0
18298,-500.0
18299,-500.0
18300,-500.0
18301,-500.0
18302,-500.0
18303,-500.0
18304,-500.0
18305,-500.0
18306,-500.0
18307,-500.0
18308,-500.0
18309,87.18
18310,90.2
18311,91.99
18312,93.55
18313,98.55
18314,102.6
18315,112.47
18316,133.82
18317,146.9
18318,172.15
18319,419.5
18320,433.39
18321,1000.0
18322,1000.0
18323,1000.0
18324,1000.0
18325,433.39
18326,419.5
18327,419.5
18328,177.74
18329,172.15
18330,171.07
18331,154.27
18332,147.68
18333,146.9
18334,146.9
18335,146.9
18336,144.9
18337,142.74
18338,141.65
18339,141.65
18340,135.11
18341,135.11
18342,138.57
18343,138.57
18344,141.65
18345,142.74
18346,141.65
18347,142.74
18348,146.9
18349,146.9
18350,146.9
18351,146.9
18352,171.07
18353,171.07
18354,172.15
18355,172.15
18356,419.5
18357,420.85
18358,419.5
18359,419.5
18360,396.64
18361,172.15
18362,155.14
18363,146.9
18364,128.69
18365,110.43
18366,102.6
18367,100.88
18368,96.82
18369,92.76
18370,92.06
18371,91.99
18372,91.1
18373,90.49
18374,90.2
18375,89.53
18376,89.47
18377,87.38
18378,-500.0
18379,-500.0
18380,-500.0
18381,-500.0
18382,-500.0
18383,-500.0
18384,-500.0
18385,-500.0
18386,-500.0
18387,-500.0
18388,-500.0
18389,-500.0
18390,87.18
18391,87.38
18392,89.47
18393,89.62
18394,90.49
18395,91.1
18396,91.66
18397,92.06
18398,92.64
18399,92.86
18400,97.16
18401,98.55
18402,101.27
18403,104.14
18404,110.43
18405,117.56
18406,146.9
18407,171.07
18408,419.5
18409,433.39
18410,1000.0
18411,1000.0
18412,1000.0
18413,1000.0
18414,1000.0
18415,1000.0
18416,1000.0
18417,1000.0
18418,1000.0
18419,1000.0
18420,1000.0
18421,1000.0
18422,1000.0
18423,1000.0
18424,1000.0
18425,420.85
18426,419.5
18427,177.74
18428,171.07
18429,155.14
18430,148.08
18431,147.68
18432,146.9
18433,142.74
18434,141.65
18435,141.65
18436,141.65
18437,140.57
18438,138.57
18439,141.65
18440,142.74
18441,144.6
18442,144.6
18443,146.9
18444,147.68
18445,148.08
18446,151.32
18447,166.44
18448,172.15
18449,177.74
18450,396.64
18451,419.5
18452,1000.0
18453,1000.0
18454,1000.0
18455,1000.0
18456,433.39
18457,419.5
18458,171.07
18459,146.9
18460,130.69
18461,112.47
18462,104.94
18463,100.91
18464,97.15
18465,92.76
18466,92.06
18467,91.66
18468,90.49
18469,89.53
18470,89.05
18471,87.38
18472,-500.0
18473,-500.0
18474,-500.0
18475,-500.0
18476,-500.0
18477,-500.0
18478,-500.0
18479,-500.0
18480,-500.0
18481,-500.0
18482,-500.0
18483,-500.0
18484,-500.0
18485,-500.0
18486,-500.0
18487,-500.0
18488,-500.0
18489,-500.0
18490,-500.0
18491,-500.0
18492,-500.0
18493,-500.0
18494,-500.0
18495,-500.0
18496,87.18
18497,89.47
18498,89.62
18499,91.1
18500,92.06
18501,92.76
18502,97.16
18503,100.88
18504,104.14
18505,110.43
18506,115.26
18507,141.65
18508,146.9
18509,148.08
18510,171.07
18511,172.15
18512,172.15
18513,175.74
18514,172.15
18515,172.15
18516,171.07
18517,148.08
18518,146.9
18519,135.11
18520,128.69
18521,115.08
18522,110.43
18523,107.03
18524,102.6
18525,101.83
18526,101.83
18527,101.27
18528,100.91
18529,100.88
18530,100.16
18531,98.55
18532,98.55
18533,98.55
18534,98.55
18535,98.55
18536,98.55
18537,98.55
18538,98.55
18539,98.55
18540,98.55
18541,97.16
18542,97.16
18543,97.15
18544,96.82
18545,95.81
18546,93.55
18547,93.55
18548,92.86
18549,92.86
18550,92.76
18551,92.64
18552,92.19
18553,92.06
18554,91.99
18555,91.66
18556,91.1
18557,90.89
18558,90.49
18559,89.53
18560,89.05
18561,87.18
18562,-500.0
18563,-500.0
18564,-500.0
18565,-500.0
18566,-500.0
18567,-500.0
18568,-500.0
18569,-500.0
18570,-500.0
18571,-500.0
18572,-500.0
18573,-500.0
18574,-500.0
18575,-500.0
18576,-500.0
18577,-500.0
18578,-500.0
18579,-500.0
18580,-500.0
18581,-500.0
18582,-500.0
18583,-500.0
18584,-500.0
18585,-500.0
18586,-500.0
18587,-500.0
18588,-500.0
18589,-500.0
18590,-500.0
18591,-500.0
18592,-500.0
18593,-500.0
18594,-500.0
18595,-500.0
18596,-500.0
18597,-500.0
18598,-500.0
18599,87.18
18600,89.53
18601,90.2
18602,91.1
18603,91.99
18604,92.06
18605,92.64
18606,92.76
18607,95.81
18608,97.16
18609,98.55
18610,98.55
18611,98.55
18612,100.88
18613,98.55
18614,98.55
18615,98.55
18616,98.55
18617,98.55
18618,97.16
18619,97.16
18620,96.82
18621,96.82
18622,95.81
18623,95.81
18624,94.54
18625,93.55
18626,93.55
18627,93.55
18628,92.76
18629,92.76
18630,92.64
18631,92.64
18632,92.19
18633,92.19
18634,92.19
18635,92.19
18636,92.19
18637,92.19
18638,92.19
18639,92.19
18640,92.19
18641,92.19
18642,92.19
18643,92.19
18644,92.19
18645,92.19
18646,92.06
18647,91.99
18648,91.66
18649,91.1
18650,91.1
18651,90.49
18652,90.2
18653,89.53
18654,87.38
18655,-500.0
18656,-500.0
18657,-500.0
18658,-500.0
18659,-500.0
18660,-500.0
18661,-500.0
18662,-500.0
18663,-500.0
18664,-500.0
18665,-500.0
18666,-500.0
18667,-500.0
18668,-500.0
18669,-500.0
18670,-500.0
18671,-500.0
18672,-500.0
18673,-500.0
18674,-500.0
18675,-500.0
18676,-500.0
18677,-500.0
18678,-500.0
18679,-500.0
18680,-500.0
18681,-500.0
18682,-500.0
18683,-500.0
18684,-500.0
18685,-500.0
18686,-500.0
18687,-500.0
18688,-500.0
18689,-500.0
18690,-500.0
18691,-500.0
18692,-500.0
18693,87.38
18694,89.53
18695,90.49
18696,91.1
18697,91.99
18698,92.19
18699,92.86
18700,96.82
18701,98.55
18702,98.55
18703,100.88
18704,101.27
18705,100.91
18706,101.27
18707,102.6
18708,102.6
18709,102.6
18710,101.83
18711,101.27
18712,100.88
18713,100.88
18714,100.88
18715,100.88
18716,100.88
18717,98.55
18718,100.16
18719,98.55
18720,98.55
18721,100.88
18722,100.88
18723,100.88
18724,100.16
18725,98.55
18726,100.88
18727,98.55
18728,100.16
18729,98.55
18730,98.55
18731,98.55
18732,100.16
18733,98.55
18734,100.16
18735,100.88
18736,101.83
18737,101.83
18738,102.6
18739,104.14
18740,110.43
18741,112.47
18742,112.47
18743,110.43
18744,110.43
18745,108.46
18746,102.85
18747,100.91
18748,98.55
18749,95.81
18750,92.19
18751,91.66
18752,90.49
18753,89.53
18754,87.18
18755,-500.0
18756,-500.0
18757,-500.0
18758,-500.0
18759,-500.0
18760,-500.0
18761,-500.0
18762,-500.0
18763,-500.0
18764,-500.0
18765,-500.0
18766,-500.0
18767,-500.0
18768,-500.0
18769,-500.0
18770,-500.0
18771,-500.0
18772,-500.0
18773,-500.0
18774,-500.0
18775,-500.0
18776,-500.0
18777,-500.0
18778,-500.0
18779,-500.0
18780,-500.0
18781,-500.0
18782,-500.0
18783,-500.0
18784,-500.0
18785,-500.0
18786,-500.0
18787,-500.0
18788,-500.0
18789,-500.0
18790,87.38
18791,89.53
18792,90.49
18793,91.66
18794,92.06
18795,92.64
18796,93.55
18797,96.82
18798,98.55
18799,98.55
18800,98.55
18801,100.88
18802,100.16
18803,98.55
18804,98.55
18805,97.16
18806,96.82
18807,96.27
18808,94.54
18809,93.55
18810,93.55
18811,92.76
18812,92.76
18813,92.76
18814,92.76
18815,92.76
18816,92.76
18817,92.64
18818,92.64
18819,92.64
18820,92.64
18821,92.64
18822,92.19
18823,92.19
18824,92.19
18825,92.19
18826,92.19
18827,92.19
18828,92.19
18829,92.64
18830,92.19
18831,92.64
18832,92.86
18833,92.86
18834,93.55
18835,93.55
18836,96.82
18837,98.55
18838,98.55
18839,97.15
18840,96.82
18841,92.86
18842,92.64
18843,91.99
18844,91.1
18845,89.62
18846,87.18
18847,-500.0
18848,-500.0
18849,-500.0
18850,-500.0
18851,-500.0
18852,-500.0
18853,-500.0
18854,-500.0
18855,-500.0
18856,-500.0
18857,-500.0
18858,-500.0
18859,-500.0
18860,-500.0
18861,-500.0
18862,-500.0
18863,-500.0
18864,-500.0
18865,-500.0
18866,-500.0
18867,-500.0
18868,-500.0
18869,-500.0
18870,-500.0
18871,-500.0
18872,-500.0
18873,-500.0
18874,-500.0
18875,-500.0
18876,-500.0
18877,-500.0
18878,-500.0
18879,-500.0
18880,-500.0
18881,-500.0
18882,-500.0
18883,-500.0
18884,-500.0
18885,-500.0
18886,89.53
18887,91.1
18888,92.06
18889,95.81
18890,100.16
18891,102.6
18892,110.43
18893,115.26
18894,138.57
18895,146.9
18896,147.68
18897,147.68
18898,148.08
18899,147.68
18900,146.9
18901,144.6
18902,135.11
18903,130.69
18904,115.26
18905,112.47
18906,112.47
18907,112.47
18908,110.43
18909,108.46
18910,107.03
18911,108.25
18912,108.46
18913,108.68
18914,110.43
18915,110.43
18916,110.43
18917,112.47
18918,112.47
18919,115.08
18920,115.08
18921,115.26
18922,120.15
18923,130.69
18924,138.57
18925,144.6
18926,146.9
18927,147.68
18928,171.07
18929,172.15
18930,177.74
18931,396.64
18932,433.39
18933,1000.0
18934,433.39
18935,419.5
18936,381.64
18937,171.07
18938,146.9
18939,115.26
18940,104.94
18941,100.88
18942,95.81
18943,92.19
18944,91.1
18945,89.53
18946,87.18
18947,-500.0
18948,-500.0
18949,-500.0
18950,-500.0
18951,-500.0
18952,-500.0
18953,-500.0
18954,-500.0
18955,-500.0
18956,-500.0
18957,-500.0
18958,-500.0
18959,-500.0
18960,-500.0
18961,-500.0
18962,-500.0
18963,-500.0
18964,-500.0
18965,-500.0
18966,-500.0
18967,-500.0
18968,-500.0
18969,-500.0
18970,-500.0
18971,-500.0
18972,-500.0
18973,-500.0
18974,-500.0
18975,-500.0
18976,-500.0
18977,-500.0
18978,-500.0
18979,89.53
18980,91.1
18981,92.19
18982,96.82
18983,101.83
18984,112.47
18985,144.6
18986,172.15
18987,1000.0
18988,1000.0
18989,1000.0
18990,1000.0
18991,1000.0
18992,1000.0
18993,1000.0
18994,1000.0
18995,1000.0
18996,1000.0
18997,1000.0
18998,1000.0
18999,1000.0
19000,1000.0
19001,1000.0
19002,1000.0
19003,420.85
19004,419.5
19005,381.64
19006,177.74
19007,172.15
19008,172.15
19009,171.07
19010,171.07
19011,160.94
19012,148.08
19013,148.08
19014,147.68
19015,146.9
19016,147.68
19017,146.9
19018,146.9
19019,146.9
19020,146.9
19021,146.9
19022,146.9
19023,146.9
19024,147.68
19025,147.68
19026,146.9
19027,146.9
19028,154.27
19029,147.68
19030,141.65
19031,115.26
19032,110.43
19033,102.6
19034,98.55
19035,95.16
19036,92.06
19037,91.1
19038,89.53
19039,-500.0
19040,-500.0
19041,-500.0
19042,-500.0
19043,-500.0
19044,-500.0
19045,-500.0
19046,-500.0
19047,-500.0
19048,-500.0
19049,-500.0
19050,-500.0
19051,-500.0
19052,-500.0
19053,-500.0
19054,-500.0
19055,-500.0
19056,-500.0
19057,-500.0
19058,-500.0
19059,-500.0
19060,-500.0
19061,-500.0
19062,-500.0
19063,-500.0
19064,-500.0
19065,-500.0
19066,-500.0
19067,-500.0
19068,-500.0
19069,-500.0
19070,-500.0
19071,-500.0
19072,-500.0
19073,-500.0
19074,-500.0
19075,89.53
19076,90.89
19077,92.06
19078,93.55
19079,98.55
19080,102.85
19081,115.26
19082,147.68
19083,367.75
19084,433.39
19085,1000.0
19086,1000.0
19087,1000.0
19088,1000.0
19089,1000.0
19090,1000.0
19091,1000.0
19092,1000.0
19093,1000.0
19094,419.5
19095,172.15
19096,171.07
19097,147.68
19098,146.9
19099,144.6
19100,138.57
19101,135.11
19102,133.82
19103,131.82
19104,128.69
19105,128.69
19106,128.69
19107,128.69
19108,128.69
19109,120.15
19110,115.26
19111,115.26
19112,115.26
19113,115.26
19114,115.08
19115,115.08
19116,115.08
19117,117.56
19118,128.69
19119,130.69
19120,135.11
19121,141.65
19122,141.65
19123,144.6
19124,148.08
19125,171.07
19126,154.71
19127,148.08
19128,148.08
19129,146.9
19130,142.74
19131,131.82
19132,115.26
19133,110.43
19134,101.83
19135,98.55
19136,93.55
19137,92.06
19138,91.66
19139,90.49
19140,89.47
19141,-500.0
19142,-500.0
19143,-500.0
19144,-500.0
19145,-500.0
19146,-500.0
19147,-500.0
19148,-500.0
19149,-500.0
19150,-500.0
19151,-500.0
19152,-500.0
19153,-500.0
19154,-500.0
19155,-500.0
19156,-500.0
19157,-500.0
19158,-500.0
19159,-500.0
19160,-500.0
19161,-500.0
19162,-500.0
19163,-500.0
19164,-500.0
19165,-500.0
19166,-500.0
19167,-500.0
19168,-500.0
19169,-500.0
19170,89.47
19171,90.49
19172,91.66
19173,92.76
19174,97.16
19175,101.64
19176,110.43
19177,130.69
19178,148.08
19179,177.74
19180,419.5
19181,1000.0
19182,1000.0
19183,1000.0
19184,1000.0
19185,1000.0
19186,1000.0
19187,1000.0
19188,1000.0
19189,433.39
19190,419.5
19191,172.15
19192,154.27
19193,146.9
19194,140.57
19195,131.82
19196,122.87
19197,115.26
19198,112.47
19199,112.47
19200,110.43
19201,105.14
19202,102.6
19203,101.27
19204,100.88
19205,98.55
19206,98.55
19207,96.82
19208,96.27
19209,95.81
19210,93.55
19211,93.55
19212,92.76
19213,92.64
19214,92.19
19215,92.06
19216,91.99
19217,91.66
19218,91.1
19219,90.89
19220,90.49
19221,89.62
19222,89.53
19223,87.18
19224,-500.0
19225,-500.0
19226,-500.0
19227,-500.0
19228,-500.0
19229,-500.0
19230,-500.0
19231,-500.0
19232,-500.0
19233,-500.0
19234,-500.0
19235,-500.0
19236,-500.0
19237,-500.0
19238,-500.0
19239,-500.0
19240,-500.0
19241,-500.0
19242,-500.0
19243,-500.0
19244,-500.0
19245,-500.0
19246,-500.0
19247,-500.0
19248,-500.0
19249,-500.0
19250,-500.0
19251,-500.0
19252,-500.0
19253,-500.0
19254,-500.0
19255,-500.0
19256,-500.0
19257,-500.0
19258,-500.0
19259,-500.0
19260,-500.0
19261,-500.0
19262,-500.0
19263,-500.0
19264,-500.0
19265,-500.0
19266,-500.0
19267,-500.0
19268,-500.0
19269,-500.0
19270,87.38
19271,89.62
19272,90.49
19273,91.66
19274,92.19
19275,92.76
19276,95.81
19277,97.15
19278,97.16
19279,96.82
19280,96.82
19281,96.82
19282,95.81
19283,96.82
19284,96.82
19285,93.55
19286,92.19
19287,92.06
19288,92.06
19289,91.99
19290,91.66
19291,91.66
19292,91.1
19293,91.1
19294,91.1
19295,91.66
19296,91.66
19297,91.66
19298,91.1
19299,91.1
19300,91.1
19301,90.89
19302,90.49
19303,90.2
19304,89.62
19305,89.53
19306,89.53
19307,89.53
19308,89.47
19309,89.05
19310,87.38
19311,87.38
19312,87.38
19313,87.18
19314,87.18
19315,87.18
19316,-500.0
19317,-500.0
19318,-500.0
19319,-500.0
19320,-500.0
19321,-500.0
19322,-500.0
19323,-500.0
19324,-500.0
19325,-500.0
19326,-500.0
19327,-500.0
19328,-500.0
19329,-500.0
19330,-500.0
19331,-500.0
19332,-500.0
19333,-500.0
