,PFC
1971,91.99
1972,91.99
1973,92.06
1974,92.19
1975,92.76
1976,96.82
1977,98.55
1978,101.27
1979,110.43
1980,138.57
1981,172.15
1982,433.39
1983,1000.0
1984,1000.0
1985,1000.0
1986,1000.0
1987,1000.0
1988,1000.0
1989,1000.0
1990,1000.0
1991,1000.0
1992,1000.0
1993,1000.0
1994,1000.0
1995,1000.0
1996,1000.0
1997,1000.0
1998,1000.0
1999,1000.0
2000,1000.0
2001,1000.0
2002,1000.0
2003,1000.0
2004,1000.0
2005,1000.0
2006,1000.0
2007,1000.0
2008,1000.0
2009,1000.0
2010,1000.0
2011,1000.0
2012,1000.0
2013,1000.0
2014,1000.0
2015,1000.0
2016,419.5
2017,419.5
2018,367.75
2019,172.15
2020,148.08
2021,146.9
2022,146.9
2023,138.57
2024,128.69
2025,115.08
2026,112.47
2027,110.43
2028,110.43
2029,105.14
2030,102.85
2031,102.6
2032,102.6
2033,102.6
2034,102.21
2035,102.6
2036,102.6
2037,102.6
2038,104.14
2039,110.43
2040,115.26
2041,135.11
2042,146.9
2043,148.08
2044,172.15
2045,172.15
2046,172.15
2047,172.15
2048,172.15
2049,172.15
2050,155.14
2051,144.9
2052,123.99
2053,111.29
2054,102.85
2055,100.91
2056,98.55
2057,96.27
2058,92.76
2059,92.19
2060,91.99
2061,91.66
2062,91.1
2063,91.1
2064,90.49
2065,90.2
2066,90.2
2067,90.49
2068,90.49
2069,90.49
2070,90.49
2071,91.1
2072,91.66
2073,92.06
2074,92.76
2075,93.55
2076,98.55
2077,100.88
2078,101.83
2079,104.14
2080,108.25
2081,112.47
2082,112.47
2083,112.47
2084,115.08
2085,115.26
2086,115.26
2087,115.08
2088,112.47
2089,110.43
2090,110.43
2091,110.43
2092,107.03
2093,107.03
2094,106.77
2095,105.14
2096,104.14
2097,104.14
2098,104.14
2099,104.14
2100,104.14
2101,104.14
2102,102.6
2103,102.6
2104,104.94
2105,106.77
2106,104.94
2107,102.85
2108,102.6
2109,102.6
2110,102.85
2111,104.14
2112,102.6
2113,102.85
2114,104.14
2115,102.6
2116,102.6
2117,102.6
2118,102.6
2119,102.6
2120,102.6
2121,102.6
2122,104.14
2123,106.77
2124,108.46
2125,108.46
2126,110.43
2127,110.43
2128,112.47
2129,115.26
2130,128.69
2131,135.11
2132,146.9
2133,147.68
2134,160.94
2135,172.15
2136,420.85
2137,1000.0
2138,1000.0
2139,1000.0
2140,1000.0
2141,1000.0
2142,1000.0
2143,1000.0
2144,1000.0
2145,1000.0
2146,1000.0
2147,1000.0
2148,1000.0
2149,1000.0
2150,1000.0
2151,1000.0
2152,1000.0
2153,1000.0
2154,1000.0
2155,1000.0
2156,419.5
2157,419.5
2158,419.5
2159,381.64
2160,177.74
2161,175.74
2162,367.75
2163,419.5
2164,419.5
2165,433.39
2166,1000.0
2167,1000.0
2168,1000.0
2169,1000.0
2170,1000.0
2171,1000.0
2172,1000.0
2173,1000.0
2174,1000.0
2175,1000.0
2176,1000.0
2177,1000.0
2178,1000.0
2179,1000.0
2180,1000.0
2181,1000.0
2182,1000.0
2183,1000.0
2184,1000.0
2185,1000.0
2186,1000.0
2187,1000.0
2188,1000.0
2189,1000.0
2190,1000.0
2191,1000.0
2192,1000.0
2193,1000.0
2194,1000.0
2195,1000.0
2196,1000.0
2197,1000.0
2198,1000.0
2199,1000.0
2200,1000.0
2201,1000.0
2202,1000.0
2203,1000.0
2204,1000.0
2205,1000.0
2206,1000.0
2207,1000.0
2208,1000.0
2209,1000.0
2210,1000.0
2211,1000.0
2212,1000.0
2213,1000.0
2214,1000.0
2215,1000.0
2216,1000.0
2217,1000.0
2218,1000.0
2219,1000.0
2220,1000.0
2221,1000.0
2222,1000.0
2223,1000.0
2224,1000.0
2225,1000.0
2226,1000.0
2227,1000.0
2228,1000.0
2229,1000.0
2230,1000.0
2231,1000.0
2232,1000.0
2233,1000.0
2234,1000.0
2235,1000.0
2236,1000.0
2237,1000.0
2238,1000.0
2239,1000.0
2240,1000.0
2241,1000.0
2242,1000.0
2243,1000.0
2244,1000.0
2245,1000.0
2246,1000.0
2247,1000.0
2248,1000.0
2249,1000.0
2250,1000.0
2251,1000.0
2252,1000.0
2253,1000.0
2254,1000.0
2255,1000.0
2256,1000.0
2257,1000.0
2258,1000.0
2259,1000.0
2260,1000.0
2261,1000.0
2262,1000.0
2263,1000.0
2264,1000.0
2265,1000.0
2266,1000.0
2267,1000.0
2268,1000.0
2269,1000.0
2270,1000.0
2271,1000.0
2272,1000.0
2273,1000.0
2274,1000.0
2275,1000.0
2276,1000.0
2277,1000.0
2278,1000.0
2279,1000.0
2280,1000.0
2281,1000.0
2282,1000.0
2283,1000.0
2284,1000.0
2285,1000.0
2286,1000.0
2287,1000.0
2288,1000.0
2289,1000.0
2290,1000.0
2291,1000.0
2292,1000.0
2293,1000.0
2294,1000.0
2295,1000.0
2296,1000.0
2297,1000.0
2298,1000.0
2299,1000.0
2300,1000.0
2301,1000.0
2302,1000.0
2303,1000.0
2304,1000.0
2305,1000.0
2306,1000.0
2307,1000.0
2308,1000.0
2309,1000.0
2310,1000.0
2311,1000.0
2312,1000.0
2313,1000.0
2314,1000.0
2315,1000.0
2316,1000.0
2317,1000.0
2318,1000.0
2319,1000.0
2320,1000.0
2321,1000.0
2322,1000.0
2323,1000.0
2324,1000.0
2325,1000.0
2326,1000.0
2327,1000.0
2328,1000.0
2329,1000.0
2330,1000.0
2331,1000.0
2332,1000.0
2333,1000.0
2334,1000.0
2335,1000.0
2336,1000.0
2337,1000.0
2338,1000.0
2339,1000.0
2340,1000.0
2341,1000.0
2342,1000.0
2343,1000.0
2344,1000.0
2345,1000.0
2346,1000.0
2347,1000.0
2348,1000.0
2349,1000.0
2350,1000.0
2351,420.85
2352,419.5
2353,367.75
2354,172.15
2355,171.07
2356,148.08
2357,146.9
2358,146.9
2359,142.74
2360,141.65
2361,142.74
2362,142.74
2363,146.9
2364,148.08
2365,146.9
2366,146.9
2367,146.9
2368,142.74
2369,142.74
2370,146.9
2371,144.6
2372,146.9
2373,142.74
2374,135.11
2375,120.15
2376,115.08
2377,112.47
2378,110.43
2379,104.14
2380,102.85
2381,102.6
2382,101.83
2383,100.91
2384,98.55
2385,97.16
2386,96.82
2387,93.55
2388,93.55
2389,93.55
2390,92.76
2391,92.64
2392,92.76
2393,92.76
2394,92.19
2395,92.06
2396,91.99
2397,91.99
2398,91.99
2399,91.66
2400,91.1
2401,91.1
2402,90.89
2403,90.49
2404,90.2
2405,89.62
2406,89.53
2407,89.53
2408,89.53
2409,89.53
2410,89.53
2411,89.53
2412,89.47
2413,89.53
2414,89.53
2415,89.53
2416,89.62
2417,89.62
2418,90.2
2419,90.49
2420,91.1
2421,91.1
2422,91.1
2423,91.1
2424,91.1
2425,91.1
2426,91.1
2427,90.49
2428,91.1
2429,91.1
2430,91.66
2431,91.66
2432,92.06
2433,92.19
2434,92.64
2435,92.64
2436,92.76
2437,92.76
2438,92.76
2439,92.76
2440,92.76
2441,92.76
2442,92.64
2443,92.19
2444,92.06
2445,91.99
2446,91.66
2447,91.1
2448,91.1
2449,90.89
2450,90.49
2451,90.2
2452,89.53
2453,89.53
2454,89.53
2455,89.53
2456,89.53
2457,89.53
2458,89.53
2459,89.53
2460,89.53
2461,89.62
2462,90.2
2463,90.2
2464,90.2
2465,90.2
2466,89.62
2467,89.62
2468,90.49
2469,90.49
2470,90.49
2471,90.49
2472,90.2
2473,89.62
2474,89.53
2475,89.47
2476,87.38
2477,-500.0
2478,-500.0
2479,-500.0
2480,-500.0
2481,-500.0
2482,-500.0
2483,-500.0
2484,-500.0
2485,-500.0
2486,-500.0
2487,-500.0
2488,-500.0
2489,-500.0
2490,-500.0
2491,-500.0
2492,-500.0
2493,-500.0
2494,-500.0
2495,-500.0
2496,-500.0
2497,-500.0
2498,-500.0
2499,-500.0
2500,-500.0
2501,-500.0
2502,-500.0
2503,-500.0
2504,-500.0
2505,-500.0
2506,-500.0
2507,-500.0
2508,-500.0
2509,-500.0
2510,-500.0
2511,-500.0
2512,-500.0
2513,-500.0
2514,-500.0
2515,-500.0
2516,-500.0
2517,-500.0
2518,-500.0
2519,-500.0
2520,-500.0
2521,-500.0
2522,-500.0
2523,-500.0
2524,-500.0
2525,-500.0
2526,-500.0
2527,-500.0
2528,-500.0
2529,-500.0
2530,-500.0
2531,-500.0
2532,-500.0
2533,-500.0
2534,-500.0
2535,-500.0
2536,-500.0
2537,-500.0
2538,-500.0
2539,-500.0
2540,-500.0
2541,-500.0
2542,-500.0
2543,-500.0
2544,-500.0
2545,-500.0
2546,-500.0
2547,-500.0
2548,-500.0
2549,-500.0
2550,-500.0
2551,-500.0
2552,-500.0
2553,-500.0
2554,-500.0
2555,-500.0
2556,-500.0
2557,-500.0
2558,-500.0
2559,87.38
2560,89.47
2561,89.62
2562,90.49
2563,91.1
2564,91.66
2565,91.66
2566,91.66
2567,91.99
2568,91.66
2569,91.66
2570,91.66
2571,91.1
2572,91.1
2573,91.1
2574,91.1
2575,90.89
2576,90.89
2577,90.49
2578,90.2
2579,89.62
2580,89.62
2581,89.62
2582,89.62
2583,90.2
2584,90.49
2585,90.2
2586,89.62
2587,89.62
2588,89.53
2589,89.53
2590,89.53
2591,89.53
2592,89.53
2593,89.53
2594,89.53
2595,89.53
2596,89.53
2597,89.47
2598,89.05
2599,89.05
2600,89.05
2601,89.05
2602,89.47
2603,89.47
2604,89.47
2605,89.53
2606,89.53
2607,89.62
2608,90.2
2609,90.49
2610,91.1
2611,91.1
2612,91.66
2613,91.66
2614,91.99
2615,92.06
2616,92.19
2617,92.76
2618,96.27
2619,98.55
2620,100.88
2621,100.91
2622,101.27
2623,102.21
2624,102.6
2625,101.83
2626,100.16
2627,96.82
2628,93.55
2629,92.19
2630,91.99
2631,91.66
2632,91.1
2633,90.49
2634,90.49
2635,89.62
2636,89.53
2637,89.53
2638,87.38
2639,87.18
2640,-500.0
2641,-500.0
2642,-500.0
2643,-500.0
2644,-500.0
2645,-500.0
2646,87.38
2647,87.38
2648,89.05
2649,89.53
2650,89.53
2651,89.62
2652,90.49
2653,90.89
2654,91.1
2655,91.1
2656,91.1
2657,91.66
2658,91.66
2659,91.66
2660,92.06
2661,92.19
2662,92.76
2663,92.86
2664,92.76
2665,92.76
2666,94.54
2667,93.55
2668,93.55
2669,92.86
2670,92.19
2671,92.19
2672,92.06
2673,92.06
2674,92.19
2675,92.19
2676,92.06
2677,92.06
2678,92.06
2679,92.06
2680,92.19
2681,92.06
2682,91.99
2683,91.99
2684,91.66
2685,91.66
2686,90.89
2687,90.49
2688,90.49
2689,90.2
2690,90.49
2691,90.49
2692,90.2
2693,89.62
2694,89.53
2695,89.05
2696,89.53
2697,89.53
2698,89.53
2699,89.53
2700,89.53
2701,89.53
2702,89.53
2703,90.2
2704,90.49
2705,90.89
2706,90.49
2707,90.49
2708,91.1
2709,91.66
2710,92.06
2711,92.86
2712,96.82
2713,98.55
2714,101.83
2715,104.94
2716,111.29
2717,115.08
2718,128.69
2719,135.11
2720,141.65
2721,141.65
2722,135.11
2723,130.69
2724,115.26
2725,115.26
2726,112.47
2727,110.43
2728,104.14
2729,100.91
2730,98.55
2731,94.54
2732,92.76
2733,92.06
2734,91.66
2735,91.1
2736,91.1
2737,91.1
2738,91.1
2739,91.1
2740,90.89
2741,91.1
2742,91.1
2743,91.66
2744,91.99
2745,92.64
2746,93.55
2747,93.55
2748,98.55
2749,102.6
2750,112.47
2751,130.69
2752,146.9
2753,148.08
2754,172.15
2755,419.5
2756,419.5
2757,419.5
2758,419.5
2759,419.5
2760,367.75
2761,172.15
2762,172.15
2763,154.71
2764,142.74
2765,128.69
2766,112.47
2767,110.43
2768,106.77
2769,102.6
2770,102.21
2771,101.83
2772,101.27
2773,100.91
2774,100.88
2775,100.88
2776,100.88
2777,100.88
2778,98.55
2779,98.55
2780,96.82
2781,95.16
2782,93.55
2783,92.86
2784,92.86
2785,92.86
2786,92.76
2787,92.76
2788,92.76
2789,92.64
2790,92.64
2791,92.19
2792,92.06
2793,92.06
2794,92.06
2795,91.99
2796,91.99
2797,91.99
2798,91.99
2799,91.66
2800,91.66
2801,91.66
2802,91.66
2803,91.66
2804,91.99
2805,92.06
2806,92.06
2807,92.19
2808,92.76
2809,96.82
2810,97.16
2811,98.55
2812,100.16
2813,100.88
2814,100.16
2815,98.55
2816,100.34
2817,98.55
2818,97.16
2819,95.16
2820,92.76
2821,92.19
2822,92.06
2823,91.66
2824,91.66
2825,91.1
2826,90.49
2827,90.2
2828,89.47
2829,87.18
2830,-500.0
2831,-500.0
2832,-500.0
2833,-500.0
2834,-500.0
2835,-500.0
2836,-500.0
2837,-500.0
2838,-500.0
2839,-500.0
2840,87.18
2841,89.53
2842,89.62
2843,90.49
2844,91.1
2845,91.66
2846,91.99
2847,92.06
2848,92.64
2849,92.76
2850,93.55
2851,93.55
2852,93.55
2853,95.81
2854,95.81
2855,96.27
2856,95.81
2857,95.81
2858,96.27
2859,96.27
2860,95.81
2861,95.81
2862,95.16
2863,95.16
2864,93.55
2865,93.55
2866,95.81
2867,97.15
2868,97.15
2869,97.16
2870,97.16
2871,97.16
2872,98.55
2873,98.55
2874,98.55
2875,98.55
2876,98.55
2877,97.16
2878,97.16
2879,97.16
